hyperparameters,ntree,accuracy,f1_0,f1_1,f1_2,f1_3,f1_4,f1_5,f1_6,f1_7,f1_8,f1_9
minimal_size_for_split=5,20,0.9720670391061452,1.0,0.9743589743589743,0.9444444444444444,0.9444444444444444,1.0,1.0,1.0,0.9473684210526315,0.9375,0.9714285714285714
minimal_size_for_split=10,20,0.9664804469273743,0.9696969696969697,0.95,0.9714285714285714,0.972972972972973,0.972972972972973,1.0,1.0,0.9473684210526315,0.8666666666666667,1.0
minimal_size_for_split=20,20,0.9441340782122905,0.9696969696969697,0.9,1.0,0.9473684210526315,0.972972972972973,0.9473684210526315,1.0,0.9473684210526315,0.8275862068965517,0.9142857142857143
minimal_size_for_split=30,20,0.9608938547486033,1.0,0.9230769230769231,0.9714285714285714,0.9444444444444444,1.0,1.0,0.972972972972973,0.9473684210526315,0.8387096774193549,1.0
minimal_size_for_split=40,20,0.9273743016759777,0.9696969696969697,0.9230769230769231,0.9714285714285714,0.9230769230769231,0.972972972972973,0.918918918918919,0.9714285714285714,0.9473684210526315,0.8387096774193549,0.8235294117647058
minimal_size_for_split=50,20,0.9385474860335196,0.9696969696969697,0.8780487804878049,0.9714285714285714,0.972972972972973,0.918918918918919,1.0,0.972972972972973,0.9473684210526315,0.7857142857142857,0.9444444444444444
minimal_size_for_split=2,5,0.5307262569832403,0.3008849557522124,0.6875,0.6923076923076923,0.5384615384615384,0.6428571428571429,0.6153846153846154,0.8387096774193549,0.6896551724137931,0.45454545454545453,0.48
minimal_size_for_split=5,50,0.9720670391061452,0.9696969696969697,0.9230769230769231,0.9714285714285714,0.972972972972973,0.972972972972973,1.0,1.0,0.972972972972973,0.9375,1.0
minimal_size_for_split=2,20,0.5027932960893855,0.2903225806451613,0.43478260869565216,0.8275862068965517,0.6896551724137931,0.56,0.5925925925925926,0.6153846153846154,0.56,0.7407407407407407,0.43478260869565216
minimal_size_for_split=10,50,0.9664804469273743,0.9696969696969697,0.95,1.0,0.972972972972973,0.972972972972973,1.0,1.0,0.9473684210526315,0.8666666666666667,0.972972972972973
minimal_size_for_split=20,50,0.9720670391061452,0.9696969696969697,0.95,1.0,0.972972972972973,0.972972972972973,1.0,1.0,0.9473684210526315,0.9032258064516129,1.0
minimal_size_for_split=30,50,0.9553072625698324,0.9411764705882353,0.926829268292683,1.0,0.918918918918919,0.972972972972973,1.0,1.0,0.9473684210526315,0.9032258064516129,0.9411764705882353
minimal_size_for_split=40,50,0.9385474860335196,0.9696969696969697,0.8780487804878049,0.9714285714285714,0.9473684210526315,0.9473684210526315,0.972972972972973,1.0,0.918918918918919,0.8666666666666667,0.9090909090909091
minimal_size_for_split=50,50,0.9664804469273743,0.9696969696969697,0.9047619047619048,0.9714285714285714,1.0,0.972972972972973,1.0,1.0,0.9714285714285714,0.8666666666666667,1.0
minimal_size_for_split=2,10,0.46368715083798884,0.26356589147286824,0.5384615384615384,0.45454545454545453,0.6896551724137931,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6428571428571429,0.21052631578947367,0.6666666666666666
minimal_size_for_split=2,50,0.45555555555555555,0.26865671641791045,0.56,0.7142857142857143,0.5,0.6153846153846154,0.36363636363636365,0.7586206896551724,0.6153846153846154,0.10526315789473684,0.6666666666666666
minimal_size_for_split=20,100,0.9664804469273743,0.9696969696969697,0.9047619047619048,1.0,0.972972972972973,0.972972972972973,1.0,1.0,0.972972972972973,0.9032258064516129,0.9714285714285714
minimal_size_for_split=10,100,0.9720670391061452,0.9696969696969697,0.95,1.0,0.972972972972973,0.972972972972973,1.0,1.0,0.9473684210526315,0.9032258064516129,1.0
minimal_size_for_split=30,100,0.9441340782122905,0.9696969696969697,0.9047619047619048,1.0,0.9473684210526315,0.9473684210526315,1.0,1.0,0.918918918918919,0.8275862068965517,0.9142857142857143
minimal_size_for_split=40,100,0.9553072625698324,0.9696969696969697,0.926829268292683,1.0,0.972972972972973,0.9473684210526315,1.0,1.0,0.918918918918919,0.875,0.9411764705882353
minimal_size_for_split=50,100,0.9441340782122905,0.9696969696969697,0.9047619047619048,1.0,0.972972972972973,0.9473684210526315,1.0,1.0,0.918918918918919,0.8,0.9142857142857143
minimal_size_for_split=5,1,0.7039106145251397,0.7894736842105263,0.6521739130434783,0.7272727272727273,0.6666666666666666,0.8235294117647058,0.6666666666666666,0.9142857142857143,0.7222222222222222,0.41379310344827586,0.631578947368421
minimal_size_for_split=10,1,0.7318435754189944,0.8333333333333334,0.7317073170731707,0.5333333333333333,0.6666666666666666,0.6842105263157895,0.7272727272727273,0.9714285714285714,0.8717948717948718,0.6451612903225806,0.6153846153846154
minimal_size_for_split=20,1,0.7318435754189944,0.9444444444444444,0.6521739130434783,0.7058823529411765,0.5517241379310345,0.8387096774193549,0.6829268292682927,0.8484848484848485,0.7027027027027027,0.6666666666666666,0.7368421052631579
minimal_size_for_split=30,1,0.7150837988826816,0.9696969696969697,0.6956521739130435,0.75,0.6341463414634146,0.8387096774193549,0.6666666666666666,0.8823529411764706,0.65,0.5,0.6153846153846154
minimal_size_for_split=40,1,0.6815642458100558,0.6857142857142857,0.68,0.6923076923076923,0.6666666666666666,0.7333333333333333,0.75,0.8095238095238095,0.7,0.6285714285714286,0.34782608695652173
minimal_size_for_split=50,1,0.6815642458100558,0.8823529411764706,0.5365853658536586,0.6,0.7878787878787878,0.7804878048780488,0.8947368421052632,0.7368421052631579,0.7567567567567568,0.34285714285714286,0.45161290322580644
minimal_size_for_split=2,1,0.4581005586592179,0.3106796116504854,0.6206896551724138,0.36363636363636365,0.5625,0.4375,0.6896551724137931,0.5714285714285714,0.5333333333333333,0.3333333333333333,0.4827586206896552
minimal_size_for_split=5,2,0.6871508379888268,0.6521739130434783,0.7441860465116279,0.5,0.5714285714285714,0.8484848484848485,0.7222222222222222,0.9714285714285714,0.6,0.6666666666666666,0.5714285714285714
minimal_size_for_split=10,2,0.7430167597765364,0.7741935483870968,0.75,0.7333333333333333,0.7096774193548387,0.8108108108108109,0.7567567567567568,0.9444444444444444,0.8571428571428571,0.45161290322580644,0.6046511627906976
minimal_size_for_split=20,2,0.6815642458100558,0.6842105263157895,0.7804878048780488,0.7692307692307693,0.5116279069767442,0.8,0.6060606060606061,0.8421052631578947,0.5925925925925926,0.6,0.5882352941176471
minimal_size_for_split=30,2,0.6927374301675978,0.9090909090909091,0.5333333333333333,0.6486486486486487,0.5555555555555556,0.717948717948718,0.8,0.8888888888888888,0.6046511627906976,0.6206896551724138,0.65
minimal_size_for_split=40,2,0.6480446927374302,0.75,0.717948717948718,0.6,0.6285714285714286,0.7741935483870968,0.5641025641025641,0.9444444444444444,0.5652173913043478,0.5714285714285714,0.4
minimal_size_for_split=50,2,0.664804469273743,0.6666666666666666,0.5294117647058824,0.5517241379310345,0.5454545454545454,0.717948717948718,0.7567567567567568,0.85,0.8333333333333334,0.4444444444444444,0.6415094339622641
minimal_size_for_split=5,100,0.9720670391061452,0.9696969696969697,0.95,1.0,0.972972972972973,0.972972972972973,1.0,1.0,0.9473684210526315,0.9032258064516129,1.0
minimal_size_for_split=5,5,0.9050279329608939,0.8947368421052632,1.0,0.9411764705882353,0.8947368421052632,0.8823529411764706,0.918918918918919,0.9444444444444444,0.9714285714285714,0.75,0.8333333333333334
minimal_size_for_split=10,5,0.9329608938547486,1.0,0.918918918918919,0.9375,0.9047619047619048,0.9714285714285714,0.8484848484848485,1.0,0.9473684210526315,0.9696969696969697,0.8421052631578947
minimal_size_for_split=20,5,0.88268156424581,1.0,0.8648648648648649,0.9411764705882353,0.8181818181818182,0.9142857142857143,0.8484848484848485,0.972972972972973,0.9473684210526315,0.7096774193548387,0.8
minimal_size_for_split=30,5,0.888268156424581,0.9714285714285714,0.75,0.9142857142857143,0.8108108108108109,0.918918918918919,0.8823529411764706,0.972972972972973,1.0,0.7878787878787878,0.8823529411764706
minimal_size_for_split=40,5,0.8603351955307262,0.9714285714285714,0.8292682926829268,0.7647058823529411,0.7894736842105263,0.9714285714285714,0.9090909090909091,0.9444444444444444,0.9473684210526315,0.75,0.7222222222222222
minimal_size_for_split=50,5,0.8212290502793296,0.9411764705882353,0.8108108108108109,0.8235294117647058,0.7906976744186046,0.8888888888888888,0.8571428571428571,0.9444444444444444,0.7777777777777778,0.7272727272727273,0.6470588235294118
minimal_size_for_split=2,2,0.5307262569832403,0.32323232323232326,0.5925925925925926,0.56,0.5517241379310345,0.7741935483870968,0.4666666666666667,0.8125,0.6896551724137931,0.7096774193548387,0.24
minimal_size_for_split=5,10,0.9776536312849162,1.0,1.0,0.9696969696969697,0.9743589743589743,1.0,1.0,1.0,1.0,0.9375,0.8947368421052632
minimal_size_for_split=10,10,0.9385474860335196,1.0,0.9743589743589743,0.9090909090909091,0.8717948717948718,1.0,0.9411764705882353,0.9714285714285714,0.9473684210526315,0.8823529411764706,0.8888888888888888
minimal_size_for_split=20,10,0.9217877094972067,1.0,0.9473684210526315,0.8648648648648649,0.8888888888888888,0.8947368421052632,0.9444444444444444,1.0,0.9090909090909091,0.8484848484848485,0.918918918918919
minimal_size_for_split=30,10,0.9050279329608939,1.0,0.9,0.875,0.8205128205128205,0.972972972972973,0.9090909090909091,0.9714285714285714,1.0,0.7741935483870968,0.8292682926829268
minimal_size_for_split=40,10,0.9217877094972067,1.0,0.8947368421052632,0.9696969696969697,0.8888888888888888,0.972972972972973,0.9090909090909091,0.972972972972973,0.8947368421052632,0.8484848484848485,0.8717948717948718
minimal_size_for_split=50,10,0.8994413407821229,1.0,0.8181818181818182,0.9090909090909091,0.9743589743589743,0.9411764705882353,0.8648648648648649,0.9411764705882353,0.9473684210526315,0.7857142857142857,0.8108108108108109
minimal_size_for_split=2,5,0.49162011173184356,0.29310344827586204,0.5925925925925926,0.4166666666666667,0.5333333333333333,0.7142857142857143,0.2,0.8,0.7333333333333333,0.5833333333333334,0.5517241379310345
minimal_size_for_split=5,20,0.9832402234636871,1.0,0.9743589743589743,1.0,0.9743589743589743,1.0,1.0,1.0,0.972972972972973,0.9696969696969697,0.9411764705882353
minimal_size_for_split=10,20,0.9720670391061452,1.0,0.972972972972973,0.9714285714285714,0.8947368421052632,0.972972972972973,1.0,1.0,1.0,1.0,0.9142857142857143
minimal_size_for_split=2,20,0.5139664804469274,0.2833333333333333,0.5384615384615384,0.7857142857142857,0.5185185185185185,0.7586206896551724,0.7142857142857143,0.7586206896551724,0.7142857142857143,0.38095238095238093,0.36363636363636365
minimal_size_for_split=20,20,0.9441340782122905,1.0,0.918918918918919,0.9375,0.9047619047619048,0.9714285714285714,0.9473684210526315,0.972972972972973,0.972972972972973,0.9375,0.8823529411764706
minimal_size_for_split=30,20,0.9608938547486033,1.0,0.9473684210526315,0.9411764705882353,0.9444444444444444,0.972972972972973,1.0,1.0,0.9473684210526315,0.9375,0.918918918918919
minimal_size_for_split=40,20,0.9217877094972067,1.0,0.8780487804878049,0.9375,0.8648648648648649,0.9714285714285714,0.972972972972973,1.0,0.9230769230769231,0.8125,0.8571428571428571
minimal_size_for_split=50,20,0.9106145251396648,0.9714285714285714,0.8292682926829268,0.9090909090909091,0.8717948717948718,0.9714285714285714,0.9411764705882353,0.9473684210526315,0.9473684210526315,0.8387096774193549,0.8823529411764706
minimal_size_for_split=5,50,0.9832402234636871,1.0,1.0,0.9714285714285714,0.9473684210526315,1.0,1.0,1.0,1.0,0.9696969696969697,0.9444444444444444
minimal_size_for_split=2,10,0.5810055865921788,0.3148148148148148,0.7741935483870968,0.6153846153846154,0.7741935483870968,0.56,0.6153846153846154,0.7142857142857143,0.7142857142857143,0.64,0.8
minimal_size_for_split=20,50,0.9832402234636871,1.0,1.0,0.9714285714285714,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,0.9411764705882353
minimal_size_for_split=10,50,0.9888268156424581,1.0,1.0,1.0,0.972972972972973,1.0,1.0,1.0,0.972972972972973,0.9411764705882353,1.0
minimal_size_for_split=40,50,0.9553072625698324,1.0,1.0,0.9714285714285714,0.9444444444444444,1.0,1.0,1.0,0.9473684210526315,0.8,0.8717948717948718
minimal_size_for_split=30,50,0.9497206703910615,1.0,0.9743589743589743,0.9714285714285714,0.8717948717948718,0.9714285714285714,0.9714285714285714,1.0,0.9473684210526315,0.875,0.9142857142857143
minimal_size_for_split=50,50,0.9441340782122905,1.0,0.9230769230769231,0.9411764705882353,0.8947368421052632,0.9714285714285714,0.972972972972973,1.0,0.972972972972973,0.9032258064516129,0.8648648648648649
minimal_size_for_split=2,50,0.5166666666666667,0.2926829268292683,0.5,0.6666666666666666,0.6153846153846154,0.7142857142857143,0.5,0.7586206896551724,0.7142857142857143,0.6666666666666666,0.5
minimal_size_for_split=2,100,0.49444444444444446,0.28346456692913385,0.43478260869565216,0.7142857142857143,0.6153846153846154,0.6896551724137931,0.7142857142857143,0.6666666666666666,0.43478260869565216,0.45454545454545453,0.6666666666666666
minimal_size_for_split=20,100,0.9608938547486033,1.0,0.95,0.9411764705882353,0.918918918918919,0.9714285714285714,1.0,1.0,1.0,0.9090909090909091,0.918918918918919
minimal_size_for_split=30,100,0.9776536312849162,1.0,0.9743589743589743,1.0,0.9473684210526315,1.0,1.0,1.0,0.972972972972973,0.9411764705882353,0.9411764705882353
minimal_size_for_split=10,100,0.9888268156424581,1.0,1.0,0.9714285714285714,0.9473684210526315,1.0,1.0,1.0,1.0,1.0,0.9714285714285714
minimal_size_for_split=40,100,0.9553072625698324,1.0,0.95,0.9411764705882353,0.9473684210526315,0.9714285714285714,0.972972972972973,1.0,1.0,0.875,0.8888888888888888
minimal_size_for_split=50,100,0.9553072625698324,1.0,0.9473684210526315,1.0,0.9230769230769231,0.9714285714285714,1.0,1.0,0.9473684210526315,0.9090909090909091,0.8571428571428571
minimal_size_for_split=2,100,0.5277777777777778,0.2975206611570248,0.6153846153846154,0.8,0.6153846153846154,0.7142857142857143,0.6896551724137931,0.7142857142857143,0.6666666666666666,0.45454545454545453,0.43478260869565216
minimal_size_for_split=5,100,0.9832402234636871,1.0,1.0,1.0,0.9743589743589743,1.0,0.9714285714285714,1.0,0.972972972972973,0.9696969696969697,0.9444444444444444
minimal_size_for_split=2,20,0.4972067039106145,0.27419354838709675,0.4166666666666667,0.5217391304347826,0.5925925925925926,0.7586206896551724,0.6153846153846154,0.6666666666666666,0.6666666666666666,0.5217391304347826,0.7142857142857143
minimal_size_for_split=2,100,0.5611111111111111,0.3130434782608696,0.7142857142857143,0.8387096774193549,0.8,0.6666666666666666,0.6896551724137931,0.56,0.7586206896551724,0.3,0.6153846153846154
minimal_size_for_split=2,50,0.5027932960893855,0.2903225806451613,0.56,0.64,0.6896551724137931,0.6153846153846154,0.5925925925925926,0.8387096774193549,0.7142857142857143,0.1111111111111111,0.56
minimal_size_for_split=2,100,0.5222222222222223,0.29508196721311475,0.6153846153846154,0.7142857142857143,0.5,0.7586206896551724,0.56,0.5384615384615384,0.8666666666666667,0.56,0.56
minimal_size_for_split=2,100,0.4777777777777778,0.27906976744186046,0.6666666666666666,0.6153846153846154,0.6666666666666666,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.6666666666666666,0.2727272727272727,0.56
minimal_size_for_split=2,50,0.547486033519553,0.2956521739130435,0.7741935483870968,0.8275862068965517,0.5384615384615384,0.6153846153846154,0.8387096774193549,0.7586206896551724,0.6666666666666666,0.3,0.5
minimal_size_for_split=2,100,0.4722222222222222,0.2748091603053435,0.36363636363636365,0.7142857142857143,0.5,0.6153846153846154,0.56,0.9090909090909091,0.6666666666666666,0.2,0.5
minimal_size_for_split=2,50,0.49162011173184356,0.272,0.6896551724137931,0.5217391304347826,0.6428571428571429,0.8,0.5,0.7142857142857143,0.6666666666666666,0.45454545454545453,0.36363636363636365
minimal_size_for_split=2,100,0.5055555555555555,0.288,0.7142857142857143,0.56,0.6666666666666666,0.6153846153846154,0.6153846153846154,0.7586206896551724,0.6153846153846154,0.5,0.5
minimal_size_for_split=2,100,0.4581005586592179,0.2706766917293233,0.5,0.5217391304347826,0.5925925925925926,0.7142857142857143,0.6153846153846154,0.8387096774193549,0.5,0.21052631578947367,0.43478260869565216
minimal_size_for_split=2,100,0.5586592178770949,0.3008849557522124,0.7333333333333333,0.8275862068965517,0.6428571428571429,0.8,0.8,0.7142857142857143,0.6666666666666666,0.3,0.43478260869565216
minimal_size_for_split=2,100,0.4581005586592179,0.2595419847328244,0.6428571428571429,0.3,0.7333333333333333,0.6153846153846154,0.56,0.6153846153846154,0.5,0.5217391304347826,0.56
