k,accuracy,f1_0,f1_1,f1_2,f1_3,f1_4,f1_5,f1_6,f1_7,f1_8,f1_9
55,0.9666666666666667,1.0,0.918918918918919,0.972972972972973,0.9714285714285714,1.0,0.926829268292683,0.9714285714285714,1.0,0.9375,0.9714285714285714
55,0.9388888888888889,1.0,0.8571428571428571,0.918918918918919,0.8823529411764706,0.9714285714285714,1.0,1.0,0.972972972972973,0.8648648648648649,0.9142857142857143
55,0.95,1.0,0.8648648648648649,0.9142857142857143,1.0,0.9444444444444444,1.0,0.9743589743589743,0.9714285714285714,0.8571428571428571,0.9714285714285714
55,0.9611111111111111,0.972972972972973,0.9230769230769231,1.0,1.0,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
55,0.9388888888888889,0.9473684210526315,0.9,0.9411764705882353,0.9714285714285714,0.972972972972973,0.9444444444444444,0.9714285714285714,1.0,0.8571428571428571,0.8823529411764706
55,0.9611111111111111,1.0,0.9473684210526315,0.9411764705882353,1.0,0.972972972972973,0.9411764705882353,1.0,0.972972972972973,0.918918918918919,0.9142857142857143
55,0.9273743016759777,1.0,0.7428571428571429,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9714285714285714,0.9473684210526315,0.972972972972973,0.9032258064516129,0.9411764705882353
55,0.9497206703910615,1.0,0.9230769230769231,0.9090909090909091,0.972972972972973,1.0,0.9444444444444444,1.0,0.9473684210526315,0.8823529411764706,0.9142857142857143
55,0.9441340782122905,1.0,1.0,0.9411764705882353,0.918918918918919,0.9411764705882353,0.972972972972973,1.0,0.9230769230769231,0.8888888888888888,0.8484848484848485
56,0.9388888888888889,0.9714285714285714,0.9411764705882353,0.9473684210526315,0.9411764705882353,0.9743589743589743,0.9444444444444444,0.972972972972973,0.9,0.9090909090909091,0.8823529411764706
56,0.9666666666666667,1.0,0.918918918918919,0.972972972972973,0.9714285714285714,1.0,0.926829268292683,0.9714285714285714,1.0,0.9375,0.9714285714285714
56,0.9388888888888889,1.0,0.8571428571428571,0.918918918918919,0.8823529411764706,0.9714285714285714,1.0,1.0,0.972972972972973,0.8648648648648649,0.9142857142857143
56,0.95,1.0,0.8648648648648649,0.9142857142857143,1.0,0.9444444444444444,1.0,0.9743589743589743,0.9714285714285714,0.8571428571428571,0.9714285714285714
56,0.9611111111111111,0.972972972972973,0.9230769230769231,1.0,1.0,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
56,0.9388888888888889,0.9473684210526315,0.9,0.9411764705882353,0.9714285714285714,0.972972972972973,0.9444444444444444,0.9714285714285714,1.0,0.8571428571428571,0.8823529411764706
56,0.9611111111111111,1.0,0.9230769230769231,0.9411764705882353,1.0,0.972972972972973,0.9411764705882353,1.0,0.972972972972973,0.9444444444444444,0.9142857142857143
56,0.9273743016759777,1.0,0.7428571428571429,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9714285714285714,0.9473684210526315,0.972972972972973,0.9032258064516129,0.9411764705882353
56,0.9497206703910615,1.0,0.9230769230769231,0.9090909090909091,0.972972972972973,1.0,0.9444444444444444,1.0,0.9473684210526315,0.8823529411764706,0.9142857142857143
56,0.9441340782122905,1.0,1.0,0.9411764705882353,0.918918918918919,0.9411764705882353,0.972972972972973,1.0,0.9230769230769231,0.8888888888888888,0.8484848484848485
57,0.9388888888888889,0.9714285714285714,0.9411764705882353,0.9473684210526315,0.9411764705882353,0.9743589743589743,0.9444444444444444,0.972972972972973,0.9,0.9090909090909091,0.8823529411764706
57,0.9666666666666667,1.0,0.918918918918919,0.972972972972973,0.9714285714285714,1.0,0.926829268292683,0.9714285714285714,1.0,0.9375,0.9714285714285714
57,0.9388888888888889,1.0,0.8571428571428571,0.918918918918919,0.8823529411764706,0.9714285714285714,1.0,1.0,0.972972972972973,0.8648648648648649,0.9142857142857143
57,0.9444444444444444,1.0,0.8648648648648649,0.9142857142857143,1.0,0.9444444444444444,1.0,0.9743589743589743,0.9444444444444444,0.8235294117647058,0.9714285714285714
57,0.9611111111111111,0.972972972972973,0.9230769230769231,1.0,1.0,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
57,0.9388888888888889,0.9473684210526315,0.9,0.9411764705882353,0.9714285714285714,0.972972972972973,0.9444444444444444,0.9714285714285714,1.0,0.8571428571428571,0.8823529411764706
57,0.9611111111111111,1.0,0.9473684210526315,0.9411764705882353,1.0,0.972972972972973,0.9411764705882353,1.0,0.972972972972973,0.918918918918919,0.9142857142857143
57,0.9273743016759777,1.0,0.7428571428571429,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9714285714285714,0.9473684210526315,0.972972972972973,0.9032258064516129,0.9411764705882353
57,0.9497206703910615,1.0,0.9230769230769231,0.9090909090909091,0.972972972972973,1.0,0.9444444444444444,1.0,0.9473684210526315,0.8823529411764706,0.9142857142857143
57,0.9385474860335196,1.0,1.0,0.9090909090909091,0.8947368421052632,0.9411764705882353,0.972972972972973,1.0,0.9230769230769231,0.8888888888888888,0.8484848484848485
58,0.9388888888888889,0.9714285714285714,0.9411764705882353,0.9473684210526315,0.9411764705882353,0.9743589743589743,0.9444444444444444,0.972972972972973,0.9,0.9090909090909091,0.8823529411764706
58,0.9666666666666667,1.0,0.918918918918919,0.972972972972973,0.9714285714285714,1.0,0.926829268292683,0.9714285714285714,1.0,0.9375,0.9714285714285714
58,0.9388888888888889,1.0,0.8571428571428571,0.918918918918919,0.8823529411764706,0.9714285714285714,1.0,1.0,0.9473684210526315,0.8888888888888888,0.9142857142857143
58,0.9444444444444444,1.0,0.8648648648648649,0.9142857142857143,1.0,0.9444444444444444,1.0,0.9743589743589743,0.9444444444444444,0.8235294117647058,0.9714285714285714
58,0.9611111111111111,0.972972972972973,0.9230769230769231,1.0,1.0,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
58,0.9388888888888889,0.9473684210526315,0.9,0.9411764705882353,0.9714285714285714,0.972972972972973,0.9444444444444444,0.9714285714285714,1.0,0.8571428571428571,0.8823529411764706
58,0.9611111111111111,1.0,0.9230769230769231,0.9411764705882353,1.0,0.972972972972973,0.9411764705882353,1.0,0.972972972972973,0.9444444444444444,0.9142857142857143
58,0.9273743016759777,1.0,0.7428571428571429,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9714285714285714,0.9473684210526315,0.972972972972973,0.9032258064516129,0.9411764705882353
58,0.9497206703910615,1.0,0.9230769230769231,0.9090909090909091,0.972972972972973,1.0,0.9444444444444444,1.0,0.9473684210526315,0.8823529411764706,0.9142857142857143
58,0.9385474860335196,1.0,1.0,0.9090909090909091,0.8947368421052632,0.9411764705882353,0.972972972972973,1.0,0.9230769230769231,0.8888888888888888,0.8484848484848485
59,0.9388888888888889,0.9714285714285714,0.9411764705882353,0.9473684210526315,0.9411764705882353,0.9743589743589743,0.9444444444444444,0.972972972972973,0.9,0.9090909090909091,0.8823529411764706
59,0.9611111111111111,1.0,0.8888888888888888,0.9473684210526315,0.9714285714285714,1.0,0.926829268292683,0.9714285714285714,1.0,0.9375,0.9714285714285714
59,0.9333333333333333,1.0,0.8333333333333334,0.918918918918919,0.8823529411764706,0.9714285714285714,1.0,1.0,0.9473684210526315,0.8888888888888888,0.8823529411764706
59,0.9444444444444444,1.0,0.8333333333333334,0.8888888888888888,1.0,0.9444444444444444,1.0,0.9743589743589743,0.9444444444444444,0.8823529411764706,0.9714285714285714
59,0.9555555555555556,0.972972972972973,0.8947368421052632,1.0,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
59,0.9388888888888889,0.9473684210526315,0.9,0.9411764705882353,0.9714285714285714,0.972972972972973,0.9444444444444444,0.9714285714285714,1.0,0.8571428571428571,0.8823529411764706
59,0.9611111111111111,1.0,0.9230769230769231,0.9411764705882353,1.0,0.972972972972973,0.9411764705882353,1.0,0.972972972972973,0.9444444444444444,0.9142857142857143
59,0.9273743016759777,1.0,0.7428571428571429,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9714285714285714,0.9473684210526315,0.972972972972973,0.9032258064516129,0.9411764705882353
59,0.9497206703910615,1.0,0.9230769230769231,0.9090909090909091,0.972972972972973,1.0,0.9444444444444444,1.0,0.9473684210526315,0.8823529411764706,0.9142857142857143
59,0.9385474860335196,1.0,1.0,0.9090909090909091,0.8947368421052632,0.9411764705882353,0.972972972972973,1.0,0.9230769230769231,0.8888888888888888,0.8484848484848485
60,0.9333333333333333,0.9714285714285714,0.9411764705882353,0.9473684210526315,0.9411764705882353,0.9743589743589743,0.9444444444444444,0.972972972972973,0.8780487804878049,0.875,0.8823529411764706
60,0.9666666666666667,1.0,0.8888888888888888,0.9473684210526315,0.9714285714285714,1.0,0.95,0.9714285714285714,1.0,0.9696969696969697,0.9714285714285714
60,0.9333333333333333,1.0,0.8333333333333334,0.918918918918919,0.8823529411764706,0.9714285714285714,1.0,1.0,0.9473684210526315,0.8888888888888888,0.8823529411764706
60,0.95,1.0,0.8333333333333334,0.8888888888888888,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8823529411764706,1.0
60,0.9555555555555556,0.972972972972973,0.8947368421052632,1.0,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
60,0.9444444444444444,0.9473684210526315,0.9,0.9411764705882353,0.9714285714285714,0.972972972972973,0.9714285714285714,0.9714285714285714,1.0,0.8888888888888888,0.8823529411764706
60,0.9611111111111111,1.0,0.9473684210526315,0.9411764705882353,1.0,0.972972972972973,0.9411764705882353,1.0,0.972972972972973,0.918918918918919,0.9142857142857143
60,0.9217877094972067,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9714285714285714,0.9230769230769231,0.972972972972973,0.9032258064516129,0.9411764705882353
60,0.9497206703910615,1.0,0.9230769230769231,0.9090909090909091,0.972972972972973,1.0,0.9444444444444444,1.0,0.9473684210526315,0.8823529411764706,0.9142857142857143
60,0.9385474860335196,1.0,1.0,0.9090909090909091,0.8947368421052632,0.9411764705882353,0.972972972972973,1.0,0.9230769230769231,0.8888888888888888,0.8484848484848485
61,0.9388888888888889,0.9714285714285714,0.9411764705882353,0.9473684210526315,0.9411764705882353,0.9743589743589743,0.9444444444444444,0.972972972972973,0.9,0.9090909090909091,0.8823529411764706
61,0.9666666666666667,1.0,0.8888888888888888,0.9473684210526315,0.9714285714285714,1.0,0.95,0.9714285714285714,1.0,0.9696969696969697,0.9714285714285714
61,0.9333333333333333,1.0,0.8333333333333334,0.918918918918919,0.8823529411764706,0.9714285714285714,1.0,1.0,0.9473684210526315,0.8888888888888888,0.8823529411764706
61,0.95,1.0,0.8333333333333334,0.8888888888888888,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8823529411764706,1.0
61,0.9555555555555556,0.972972972972973,0.8947368421052632,1.0,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
61,0.9388888888888889,0.9473684210526315,0.9,0.9411764705882353,0.9714285714285714,0.972972972972973,0.9714285714285714,0.9714285714285714,1.0,0.8571428571428571,0.8571428571428571
61,0.9611111111111111,1.0,0.9473684210526315,0.9411764705882353,1.0,0.972972972972973,0.9411764705882353,1.0,0.972972972972973,0.918918918918919,0.9142857142857143
61,0.9217877094972067,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9714285714285714,0.9230769230769231,0.972972972972973,0.9032258064516129,0.9411764705882353
61,0.9497206703910615,1.0,0.9230769230769231,0.9090909090909091,0.972972972972973,1.0,0.9444444444444444,1.0,0.9473684210526315,0.8823529411764706,0.9142857142857143
61,0.9385474860335196,1.0,1.0,0.9090909090909091,0.8947368421052632,0.9411764705882353,0.972972972972973,1.0,0.9230769230769231,0.8888888888888888,0.8484848484848485
62,0.9388888888888889,0.9714285714285714,0.9411764705882353,0.9473684210526315,0.9411764705882353,0.9743589743589743,0.9444444444444444,0.972972972972973,0.9,0.9090909090909091,0.8823529411764706
62,0.9666666666666667,1.0,0.8888888888888888,0.9473684210526315,0.9714285714285714,1.0,0.95,0.9714285714285714,1.0,0.9696969696969697,0.9714285714285714
62,0.9333333333333333,1.0,0.8333333333333334,0.918918918918919,0.8823529411764706,0.9714285714285714,1.0,1.0,0.9473684210526315,0.8888888888888888,0.8823529411764706
62,0.95,1.0,0.8333333333333334,0.8888888888888888,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8823529411764706,1.0
62,0.9555555555555556,0.972972972972973,0.8947368421052632,1.0,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
62,0.9388888888888889,0.9473684210526315,0.9,0.9411764705882353,0.9714285714285714,0.972972972972973,0.9444444444444444,0.9714285714285714,1.0,0.8571428571428571,0.8823529411764706
62,0.9611111111111111,1.0,0.9230769230769231,0.9411764705882353,1.0,0.972972972972973,0.9411764705882353,1.0,0.972972972972973,0.9444444444444444,0.9142857142857143
62,0.9217877094972067,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9714285714285714,0.9230769230769231,0.972972972972973,0.9032258064516129,0.9411764705882353
62,0.9497206703910615,1.0,0.9230769230769231,0.9090909090909091,0.972972972972973,1.0,0.9444444444444444,1.0,0.9473684210526315,0.8823529411764706,0.9142857142857143
62,0.9329608938547486,1.0,0.9743589743589743,0.9090909090909091,0.8947368421052632,0.9090909090909091,0.972972972972973,1.0,0.9230769230769231,0.8888888888888888,0.8484848484848485
63,0.9333333333333333,0.9714285714285714,0.9411764705882353,0.9473684210526315,0.9411764705882353,0.9743589743589743,0.9444444444444444,0.972972972972973,0.8780487804878049,0.875,0.8823529411764706
63,0.9666666666666667,1.0,0.8888888888888888,0.9473684210526315,0.9714285714285714,1.0,0.95,0.9714285714285714,1.0,0.9696969696969697,0.9714285714285714
63,0.9333333333333333,1.0,0.8333333333333334,0.918918918918919,0.8823529411764706,0.9714285714285714,1.0,1.0,0.9473684210526315,0.8888888888888888,0.8823529411764706
63,0.95,1.0,0.8333333333333334,0.8888888888888888,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8823529411764706,1.0
63,0.9555555555555556,0.972972972972973,0.8947368421052632,1.0,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
63,0.9444444444444444,0.9473684210526315,0.9,0.9411764705882353,0.9714285714285714,0.972972972972973,0.9714285714285714,0.9714285714285714,1.0,0.8888888888888888,0.8823529411764706
63,0.9555555555555556,1.0,0.9230769230769231,0.9411764705882353,1.0,0.972972972972973,0.9411764705882353,1.0,0.972972972972973,0.8888888888888888,0.9142857142857143
63,0.9217877094972067,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9714285714285714,0.9230769230769231,0.972972972972973,0.9032258064516129,0.9411764705882353
63,0.9497206703910615,1.0,0.9230769230769231,0.9090909090909091,0.972972972972973,1.0,0.9444444444444444,1.0,0.9473684210526315,0.8823529411764706,0.9142857142857143
63,0.9385474860335196,1.0,1.0,0.9090909090909091,0.8947368421052632,0.9411764705882353,0.972972972972973,1.0,0.9230769230769231,0.8888888888888888,0.8484848484848485
64,0.9333333333333333,0.9714285714285714,0.9411764705882353,0.9473684210526315,0.9411764705882353,0.9743589743589743,0.9444444444444444,0.972972972972973,0.8780487804878049,0.875,0.8823529411764706
64,0.9666666666666667,1.0,0.8888888888888888,0.9473684210526315,0.9714285714285714,1.0,0.95,0.9714285714285714,1.0,0.9696969696969697,0.9714285714285714
64,0.9333333333333333,1.0,0.8333333333333334,0.918918918918919,0.8823529411764706,0.9714285714285714,1.0,1.0,0.9473684210526315,0.8888888888888888,0.8823529411764706
64,0.9444444444444444,1.0,0.8108108108108109,0.8888888888888888,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8484848484848485,1.0
64,0.9555555555555556,0.972972972972973,0.8947368421052632,1.0,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
64,0.9444444444444444,0.9473684210526315,0.9,0.9411764705882353,0.9714285714285714,0.972972972972973,0.9714285714285714,0.9714285714285714,1.0,0.8888888888888888,0.8823529411764706
64,0.9555555555555556,1.0,0.918918918918919,0.9411764705882353,1.0,0.972972972972973,0.9411764705882353,1.0,0.972972972972973,0.918918918918919,0.8888888888888888
64,0.9217877094972067,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9714285714285714,0.9230769230769231,0.972972972972973,0.9032258064516129,0.9411764705882353
64,0.9497206703910615,1.0,0.9230769230769231,0.9090909090909091,0.972972972972973,1.0,0.9444444444444444,1.0,0.9473684210526315,0.8823529411764706,0.9142857142857143
64,0.9441340782122905,1.0,1.0,0.9090909090909091,0.9230769230769231,0.9411764705882353,0.972972972972973,1.0,0.9230769230769231,0.9142857142857143,0.8484848484848485
65,0.9277777777777778,0.9714285714285714,0.9411764705882353,0.9473684210526315,0.9142857142857143,0.9743589743589743,0.9444444444444444,0.972972972972973,0.8780487804878049,0.8387096774193549,0.8823529411764706
65,0.9666666666666667,1.0,0.8888888888888888,0.9473684210526315,0.9714285714285714,1.0,0.95,0.9714285714285714,1.0,0.9696969696969697,0.9714285714285714
65,0.9277777777777778,1.0,0.8,0.918918918918919,0.8823529411764706,0.9714285714285714,1.0,0.972972972972973,0.9473684210526315,0.8888888888888888,0.8823529411764706
65,0.95,1.0,0.8333333333333334,0.8888888888888888,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8823529411764706,1.0
65,0.9555555555555556,0.972972972972973,0.8947368421052632,1.0,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
65,0.9388888888888889,0.9473684210526315,0.8717948717948718,0.9142857142857143,0.9714285714285714,0.972972972972973,0.9714285714285714,0.9714285714285714,1.0,0.8888888888888888,0.8823529411764706
65,0.9555555555555556,1.0,0.918918918918919,0.9411764705882353,1.0,0.972972972972973,0.9411764705882353,1.0,0.972972972972973,0.918918918918919,0.8888888888888888
65,0.9217877094972067,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9714285714285714,0.9230769230769231,0.972972972972973,0.9032258064516129,0.9411764705882353
65,0.9441340782122905,1.0,0.9230769230769231,0.9090909090909091,0.972972972972973,1.0,0.918918918918919,1.0,0.9473684210526315,0.8823529411764706,0.8823529411764706
65,0.9385474860335196,1.0,1.0,0.9090909090909091,0.8947368421052632,0.9411764705882353,0.972972972972973,1.0,0.9230769230769231,0.8888888888888888,0.8484848484848485
66,0.9333333333333333,0.9714285714285714,0.9411764705882353,0.9473684210526315,0.9411764705882353,0.9743589743589743,0.9444444444444444,0.972972972972973,0.8780487804878049,0.875,0.8823529411764706
66,0.9666666666666667,1.0,0.8888888888888888,0.9473684210526315,0.9714285714285714,1.0,0.95,0.9714285714285714,1.0,0.9696969696969697,0.9714285714285714
66,0.9333333333333333,1.0,0.8333333333333334,0.918918918918919,0.8823529411764706,0.9714285714285714,1.0,1.0,0.9473684210526315,0.8888888888888888,0.8823529411764706
66,0.95,1.0,0.8333333333333334,0.8888888888888888,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8823529411764706,1.0
66,0.9555555555555556,0.972972972972973,0.8947368421052632,1.0,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
66,0.9333333333333333,0.9473684210526315,0.8717948717948718,0.9142857142857143,0.9714285714285714,0.972972972972973,0.9444444444444444,0.9714285714285714,1.0,0.8571428571428571,0.8823529411764706
66,0.9555555555555556,1.0,0.918918918918919,0.9411764705882353,1.0,0.972972972972973,0.9411764705882353,1.0,0.972972972972973,0.918918918918919,0.8888888888888888
66,0.9217877094972067,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9714285714285714,0.9230769230769231,0.972972972972973,0.9032258064516129,0.9411764705882353
66,0.9497206703910615,1.0,0.9230769230769231,0.9090909090909091,0.972972972972973,1.0,0.9444444444444444,1.0,0.9473684210526315,0.8823529411764706,0.9142857142857143
66,0.9329608938547486,1.0,0.9743589743589743,0.9090909090909091,0.8947368421052632,0.9090909090909091,0.972972972972973,1.0,0.9230769230769231,0.8888888888888888,0.8484848484848485
67,0.9277777777777778,0.9714285714285714,0.9411764705882353,0.9473684210526315,0.9142857142857143,0.9743589743589743,0.9444444444444444,0.972972972972973,0.8780487804878049,0.8387096774193549,0.8823529411764706
67,0.9666666666666667,1.0,0.8888888888888888,0.9473684210526315,0.9714285714285714,1.0,0.95,0.9714285714285714,1.0,0.9696969696969697,0.9714285714285714
67,0.9277777777777778,1.0,0.8,0.918918918918919,0.8823529411764706,0.9714285714285714,1.0,0.972972972972973,0.9473684210526315,0.8888888888888888,0.8823529411764706
67,0.9444444444444444,1.0,0.8333333333333334,0.8888888888888888,1.0,0.9444444444444444,1.0,0.9743589743589743,0.9444444444444444,0.8823529411764706,0.9714285714285714
67,0.9555555555555556,0.972972972972973,0.8947368421052632,1.0,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
67,0.9333333333333333,0.9473684210526315,0.8717948717948718,0.9142857142857143,0.9714285714285714,0.972972972972973,0.9444444444444444,0.9714285714285714,1.0,0.8571428571428571,0.8823529411764706
67,0.9555555555555556,1.0,0.918918918918919,0.9411764705882353,1.0,0.972972972972973,0.9411764705882353,1.0,0.972972972972973,0.918918918918919,0.8888888888888888
67,0.9217877094972067,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9714285714285714,0.9230769230769231,0.972972972972973,0.9032258064516129,0.9411764705882353
67,0.9497206703910615,1.0,0.9230769230769231,0.9090909090909091,0.972972972972973,1.0,0.9444444444444444,1.0,0.9473684210526315,0.8823529411764706,0.9142857142857143
67,0.9329608938547486,1.0,0.9743589743589743,0.9090909090909091,0.8947368421052632,0.9090909090909091,0.972972972972973,1.0,0.9230769230769231,0.8888888888888888,0.8484848484848485
68,0.9277777777777778,0.9714285714285714,0.9411764705882353,0.9473684210526315,0.9142857142857143,0.9743589743589743,0.9444444444444444,0.972972972972973,0.8780487804878049,0.8387096774193549,0.8823529411764706
68,0.9666666666666667,1.0,0.8888888888888888,0.9473684210526315,0.9714285714285714,1.0,0.95,0.9714285714285714,1.0,0.9696969696969697,0.9714285714285714
68,0.9222222222222223,1.0,0.8,0.8947368421052632,0.8823529411764706,0.9714285714285714,1.0,0.972972972972973,0.9473684210526315,0.8571428571428571,0.8823529411764706
68,0.9444444444444444,1.0,0.8571428571428571,0.8888888888888888,1.0,0.9444444444444444,1.0,0.9743589743589743,0.9444444444444444,0.8571428571428571,0.9714285714285714
68,0.9555555555555556,0.972972972972973,0.8947368421052632,1.0,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
68,0.9333333333333333,0.9473684210526315,0.8717948717948718,0.9142857142857143,0.9714285714285714,0.972972972972973,0.9411764705882353,0.9714285714285714,1.0,0.8888888888888888,0.8571428571428571
68,0.9555555555555556,1.0,0.918918918918919,0.9411764705882353,1.0,0.972972972972973,0.9411764705882353,1.0,0.972972972972973,0.918918918918919,0.8888888888888888
68,0.9217877094972067,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9714285714285714,0.9230769230769231,0.972972972972973,0.9032258064516129,0.9411764705882353
68,0.9497206703910615,1.0,0.9230769230769231,0.9090909090909091,0.972972972972973,1.0,0.9444444444444444,1.0,0.9473684210526315,0.8823529411764706,0.9142857142857143
68,0.9329608938547486,1.0,0.9743589743589743,0.9090909090909091,0.8947368421052632,0.9090909090909091,0.972972972972973,1.0,0.9230769230769231,0.8888888888888888,0.8484848484848485
69,0.9277777777777778,0.9714285714285714,0.9411764705882353,0.9473684210526315,0.9142857142857143,0.9743589743589743,0.9444444444444444,0.972972972972973,0.8780487804878049,0.8387096774193549,0.8823529411764706
69,0.9666666666666667,1.0,0.8888888888888888,0.9473684210526315,0.9714285714285714,1.0,0.95,0.9714285714285714,1.0,0.9696969696969697,0.9714285714285714
69,0.9222222222222223,1.0,0.8,0.8947368421052632,0.8823529411764706,0.9714285714285714,1.0,0.972972972972973,0.9473684210526315,0.8571428571428571,0.8823529411764706
69,0.95,1.0,0.8571428571428571,0.8888888888888888,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8571428571428571,1.0
69,0.9555555555555556,0.972972972972973,0.8947368421052632,1.0,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
69,0.9333333333333333,0.9473684210526315,0.8717948717948718,0.9142857142857143,0.9714285714285714,0.972972972972973,0.9411764705882353,0.9714285714285714,1.0,0.8888888888888888,0.8571428571428571
69,0.9555555555555556,1.0,0.918918918918919,0.9411764705882353,1.0,0.972972972972973,0.9411764705882353,1.0,0.972972972972973,0.918918918918919,0.8888888888888888
69,0.9217877094972067,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9714285714285714,0.9230769230769231,0.972972972972973,0.9032258064516129,0.9411764705882353
69,0.9497206703910615,1.0,0.9230769230769231,0.9090909090909091,0.972972972972973,1.0,0.9444444444444444,1.0,0.9473684210526315,0.8823529411764706,0.9142857142857143
69,0.9329608938547486,1.0,0.9743589743589743,0.9090909090909091,0.8947368421052632,0.9090909090909091,0.972972972972973,1.0,0.9230769230769231,0.8888888888888888,0.8484848484848485
70,0.9277777777777778,0.9714285714285714,0.9411764705882353,0.9473684210526315,0.9142857142857143,0.9743589743589743,0.9444444444444444,0.972972972972973,0.8780487804878049,0.8387096774193549,0.8823529411764706
70,0.9666666666666667,1.0,0.8888888888888888,0.9473684210526315,0.9714285714285714,1.0,0.95,0.9714285714285714,1.0,0.9696969696969697,0.9714285714285714
70,0.9277777777777778,1.0,0.8333333333333334,0.8947368421052632,0.8823529411764706,0.9714285714285714,1.0,1.0,0.9473684210526315,0.8571428571428571,0.8823529411764706
70,0.95,1.0,0.8571428571428571,0.8888888888888888,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8571428571428571,1.0
70,0.9555555555555556,0.972972972972973,0.8947368421052632,1.0,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
70,0.9222222222222223,0.9473684210526315,0.85,0.8823529411764706,0.9714285714285714,0.972972972972973,0.9411764705882353,0.9714285714285714,1.0,0.8648648648648649,0.8235294117647058
70,0.9555555555555556,1.0,0.918918918918919,0.9411764705882353,1.0,0.972972972972973,0.9411764705882353,1.0,0.972972972972973,0.918918918918919,0.8888888888888888
70,0.9162011173184358,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9714285714285714,0.9230769230769231,0.972972972972973,0.8666666666666667,0.9142857142857143
70,0.9497206703910615,1.0,0.9230769230769231,0.9090909090909091,0.972972972972973,1.0,0.9444444444444444,1.0,0.9473684210526315,0.8823529411764706,0.9142857142857143
70,0.9329608938547486,1.0,0.9743589743589743,0.9090909090909091,0.8947368421052632,0.9090909090909091,0.972972972972973,1.0,0.9230769230769231,0.8888888888888888,0.8484848484848485
71,0.9277777777777778,0.9714285714285714,0.9411764705882353,0.9473684210526315,0.9142857142857143,0.9743589743589743,0.9444444444444444,0.972972972972973,0.8780487804878049,0.8387096774193549,0.8823529411764706
